  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0000E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6021E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6008E-03      8.9948E+01      9.0033E+01      1.0000E+00
      3.6074E-03      1.0006E+00      1.0000E+00      1.0011E+00      3.6033E-03      8.9821E+01      9.0115E+01      1.0000E+00
      3.6225E-03      1.0017E+00      1.0000E+00      1.0032E+00      3.6113E-03      8.9479E+01      9.0353E+01      1.0000E+00
      3.6529E-03      1.0037E+00      1.0002E+00      1.0067E+00      3.6317E-03      8.8867E+01      9.0846E+01      1.0000E+00
      3.7013E-03      1.0078E+00      1.0007E+00      1.0141E+00      3.6617E-03      8.7827E+01      9.1736E+01      1.0000E+00
      3.6707E-03      1.0082E+00      1.0005E+00      1.0115E+00      3.6445E-03      8.8278E+01      9.1879E+01      1.0000E+00
      3.6670E-03      1.0314E+00      1.0063E+00      1.0785E+00      3.4910E-03      8.3667E+01      9.5060E+01      1.0000E+00
      2.1664E-03      1.3818E+00      1.2993E+00      1.6340E+00      1.2767E-03      6.5843E+01      1.2906E+02      1.0000E+00
      2.2083E-03      1.3613E+00      1.3051E+00      1.6455E+00      1.2859E-03      6.6665E+01      1.2907E+02      1.0000E+00
      3.6693E-03      1.0305E+00      1.0051E+00      1.0682E+00      3.5083E-03      8.4262E+01      9.4403E+01      1.0000E+00
      3.6465E-03      1.0077E+00      1.0003E+00      1.0122E+00      3.6177E-03      8.8592E+01      9.1196E+01      1.0000E+00
      3.6775E-03      1.0046E+00      1.0004E+00      1.0089E+00      3.6499E-03      8.8393E+01      9.1245E+01      1.0000E+00
      3.6401E-03      1.0021E+00      1.0001E+00      1.0041E+00      3.6256E-03      8.9163E+01      9.0615E+01      1.0000E+00
      3.6174E-03      1.0012E+00      1.0000E+00      1.0023E+00      3.6095E-03      8.9603E+01      9.0275E+01      1.0000E+00
      3.6062E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6033E-03      8.9855E+01      9.0100E+01      1.0000E+00
      3.6023E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6011E-03      8.9947E+01      9.0035E+01      1.0000E+00
      3.6009E-03      1.0001E+00      1.0000E+00      1.0002E+00      3.6004E-03      8.9979E+01      9.0014E+01      1.0000E+00
      3.6003E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6001E-03      8.9992E+01      9.0005E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      9.0000E+01      9.0000E+01      1.0000E+00
      3.6000E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6000E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6005E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9988E+01      9.0008E+01      1.0000E+00
      3.6019E-03      1.0002E+00      1.0000E+00      1.0003E+00      3.6008E-03      8.9952E+01      9.0031E+01      1.0000E+00
      3.6070E-03      1.0006E+00      1.0000E+00      1.0011E+00      3.6032E-03      8.9830E+01      9.0113E+01      1.0000E+00
      3.6225E-03      1.0017E+00      1.0000E+00      1.0032E+00      3.6113E-03      8.9479E+01      9.0353E+01      1.0000E+00
      3.6585E-03      1.0034E+00      1.0002E+00      1.0067E+00      3.6346E-03      8.8756E+01      9.0869E+01      1.0000E+00
      3.7349E-03      1.0090E+00      1.0012E+00      1.0162E+00      3.6807E-03      8.7236E+01      9.2000E+01      1.0000E+00
      3.7910E-03      1.0060E+00      1.0013E+00      1.0099E+00      3.7694E-03      8.7096E+01      9.2810E+01      1.0000E+00
      4.0479E-03      1.0555E+00      1.0174E+00      1.1050E+00      3.7319E-03      7.9410E+01      9.6965E+01      1.0000E+00
      2.8677E-03      1.2828E+00      1.3218E+00      1.4354E+00      1.6361E-03      7.1655E+01      1.3084E+02      1.0000E+00
      2.8210E-03      1.2701E+00      1.3421E+00      1.3981E+00      1.6130E-03      7.0907E+01      1.3183E+02      1.0000E+00
      3.9272E-03      1.0423E+00      1.0105E+00      1.0829E+00      3.6607E-03      8.1727E+01      9.4781E+01      1.0000E+00
      3.7060E-03      1.0015E+00      1.0003E+00      1.0023E+00      3.6997E-03      8.8522E+01      9.1411E+01      1.0000E+00
      3.6826E-03      1.0047E+00      1.0004E+00      1.0089E+00      3.6531E-03      8.8298E+01      9.1280E+01      1.0000E+00
      3.6369E-03      1.0020E+00      1.0001E+00      1.0037E+00      3.6262E-03      8.9238E+01      9.0609E+01      1.0000E+00
      3.6182E-03      1.0013E+00      1.0000E+00      1.0027E+00      3.6121E-03      8.9611E+01      9.0295E+01      1.0000E+00
      3.6095E-03      1.0009E+00      1.0000E+00      1.0018E+00      3.6057E-03      8.9795E+01      9.0148E+01      1.0000E+00
      3.6048E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6025E-03      8.9891E+01      9.0074E+01      1.0000E+00
      3.6021E-03      1.0002E+00      1.0000E+00      1.0005E+00      3.6010E-03      8.9951E+01      9.0033E+01      1.0000E+00
      3.6009E-03      1.0001E+00      1.0000E+00      1.0002E+00      3.6004E-03      8.9980E+01      9.0013E+01      1.0000E+00
      3.6004E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9992E+01      9.0005E+01      1.0000E+00
      3.6002E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0002E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9999E+01      9.0001E+01      1.0000E+00
      3.6001E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9998E+01      9.0002E+01      1.0000E+00
      3.6002E-03      1.0000E+00      1.0000E+00      1.0000E+00      3.6001E-03      8.9997E+01      9.0003E+01      1.0000E+00
      3.6003E-03      1.0000E+00      1.0000E+00      1.0001E+00      3.6002E-03      8.9993E+01      9.0005E+01      1.0000E+00
      3.6007E-03      1.0001E+00      1.0000E+00      1.0001E+00      3.6004E-03      8.9983E+01      9.0011E+01      1.0000E+00
      3.6020E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6010E-03      8.9952E+01      9.0032E+01      1.0000E+00
      3.6061E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6031E-03      8.9854E+01      9.0103E+01      1.0000E+00
      3.6193E-03      1.0016E+00      1.0000E+00      1.0029E+00      3.6101E-03      8.9551E+01      9.0323E+01      1.0000E+00
      3.6529E-03      1.0037E+00      1.0002E+00      1.0067E+00      3.6317E-03      8.8867E+01      9.0846E+01      1.0000E+00
      3.7349E-03      1.0090E+00      1.0012E+00      1.0162E+00      3.6807E-03      8.7236E+01      9.2000E+01      1.0000E+00
      3.8288E-03      1.0058E+00      1.0018E+00      1.0089E+00      3.7965E-03      8.6545E+01      9.2972E+01      1.0000E+00
      4.2196E-03      1.0641E+00      1.0247E+00      1.1102E+00      3.8464E-03      7.7389E+01      9.7857E+01      1.0000E+00
      3.1400E-03      1.2609E+00      1.2974E+00      1.4350E+00      1.7727E-03      7.4690E+01      1.2957E+02      1.0000E+00
      2.9595E-03      1.2468E+00      1.3338E+00      1.3821E+00      1.6855E-03      7.2744E+01      1.3143E+02      1.0000E+00
      3.9527E-03      1.0437E+00      1.0115E+00      1.0829E+00      3.6776E-03      8.1350E+01      9.4926E+01      1.0000E+00
      3.6696E-03      1.0058E+00      1.0004E+00      1.0099E+00      3.6460E-03      8.8389E+01      9.1435E+01      1.0000E+00
      3.6599E-03      1.0026E+00      1.0002E+00      1.0046E+00      3.6523E-03      8.8773E+01      9.1120E+01      1.0000E+00
      3.6452E-03      1.0022E+00      1.0001E+00      1.0055E+00      3.6390E-03      8.9205E+01      9.0767E+01      1.0000E+00
      3.6347E-03      1.0031E+00      1.0001E+00      1.0064E+00      3.6224E-03      8.9304E+01      9.0516E+01      1.0000E+00
      3.6193E-03      1.0021E+00      1.0000E+00      1.0040E+00      3.6112E-03      8.9585E+01      9.0296E+01      1.0000E+00
      3.6092E-03      1.0010E+00      1.0000E+00      1.0020E+00      3.6053E-03      8.9799E+01      9.0144E+01      1.0000E+00
      3.6044E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6025E-03      8.9903E+01      9.0070E+01      1.0000E+00
      3.6021E-03      1.0003E+00      1.0000E+00      1.0005E+00      3.6013E-03      8.9955E+01      9.0032E+01      1.0000E+00
      3.6013E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.6008E-03      8.9979E+01      9.0015E+01      1.0000E+00
      3.6010E-03      1.0000E+00      1.0000E+00      1.0002E+00      3.6007E-03      8.9995E+01      9.0005E+01      1.0000E+00
      3.6012E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.6007E-03      8.9982E+01      9.0013E+01      1.0000E+00
      3.6014E-03      1.0001E+00      1.0000E+00      1.0003E+00      3.6011E-03      8.9977E+01      9.0020E+01      1.0000E+00
      3.6017E-03      1.0002E+00      1.0000E+00      1.0004E+00      3.6014E-03      8.9968E+01      9.0028E+01      1.0000E+00
      3.6030E-03      1.0003E+00      1.0000E+00      1.0006E+00      3.6019E-03      8.9931E+01      9.0052E+01      1.0000E+00
      3.6064E-03      1.0005E+00      1.0000E+00      1.0010E+00      3.6038E-03      8.9849E+01      9.0110E+01      1.0000E+00
      3.6146E-03      1.0011E+00      1.0000E+00      1.0019E+00      3.6091E-03      8.9661E+01      9.0262E+01      1.0000E+00
      3.6363E-03      1.0025E+00      1.0001E+00      1.0044E+00      3.6242E-03      8.9199E+01      9.0670E+01      1.0000E+00
      3.7013E-03      1.0078E+00      1.0007E+00      1.0141E+00      3.6617E-03      8.7827E+01      9.1736E+01      1.0000E+00
      3.7910E-03      1.0060E+00      1.0013E+00      1.0099E+00      3.7694E-03      8.7096E+01      9.2810E+01      1.0000E+00
      4.2196E-03      1.0641E+00      1.0247E+00      1.1102E+00      3.8464E-03      7.7389E+01      9.7857E+01      1.0000E+00
      3.2249E-03      1.2476E+00      1.2877E+00      1.4217E+00      1.8151E-03      7.6056E+01      1.2905E+02      1.0000E+00
      2.8708E-03      1.2636E+00      1.3343E+00      1.4028E+00      1.6366E-03      7.1700E+01      1.3146E+02      1.0000E+00
      3.7416E-03      1.0368E+00      1.0073E+00      1.0719E+00      3.5618E-03      8.3148E+01      9.5207E+01      1.0000E+00
      3.6051E-03      1.0218E+00      1.0009E+00      1.0386E+00      3.5026E-03      8.7748E+01      9.1157E+01      1.0000E+00
      3.7259E-03      1.0066E+00      1.0007E+00      1.0179E+00      3.7002E-03      8.8173E+01      9.1928E+01      1.0000E+00
      3.6990E-03      1.0103E+00      1.0006E+00      1.0186E+00      3.6608E-03      8.8015E+01      9.1474E+01      1.0000E+00
      3.6516E-03      1.0047E+00      1.0002E+00      1.0089E+00      3.6373E-03      8.9034E+01      9.0757E+01      1.0000E+00
      3.6300E-03      1.0034E+00      1.0001E+00      1.0062E+00      3.6186E-03      8.9369E+01      9.0479E+01      1.0000E+00
      3.6152E-03      1.0017E+00      1.0000E+00      1.0032E+00      3.6100E-03      8.9683E+01      9.0247E+01      1.0000E+00
      3.6089E-03      1.0009E+00      1.0000E+00      1.0019E+00      3.6060E-03      8.9827E+01      9.0128E+01      1.0000E+00
      3.6058E-03      1.0006E+00      1.0000E+00      1.0012E+00      3.6031E-03      8.9887E+01      9.0072E+01      1.0000E+00
      3.6044E-03      1.0003E+00      1.0000E+00      1.0007E+00      3.6030E-03      8.9977E+01      9.0021E+01      1.0000E+00
      3.6058E-03      1.0007E+00      1.0000E+00      1.0013E+00      3.6031E-03      8.9887E+01      9.0070E+01      1.0000E+00
      3.6076E-03      1.0008E+00      1.0000E+00      1.0017E+00      3.6058E-03      8.9873E+01      9.0105E+01      1.0000E+00
      3.6068E-03      1.0009E+00      1.0000E+00      1.0017E+00      3.6052E-03      8.9894E+01      9.0123E+01      1.0000E+00
      3.6070E-03      1.0003E+00      1.0000E+00      1.0008E+00      3.6061E-03      8.9836E+01      9.0167E+01      1.0000E+00
      3.6136E-03      1.0008E+00      1.0000E+00      1.0016E+00      3.6084E-03      8.9629E+01      9.0296E+01      1.0000E+00
      3.6200E-03      1.0007E+00      1.0000E+00      1.0010E+00      3.6181E-03      8.9532E+01      9.0465E+01      1.0000E+00
      3.6376E-03      1.0015E+00      1.0002E+00      1.0040E+00      3.6301E-03      8.8986E+01      9.1024E+01      1.0000E+00
      3.6707E-03      1.0082E+00      1.0005E+00      1.0115E+00      3.6445E-03      8.8278E+01      9.1879E+01      1.0000E+00
      4.0479E-03      1.0555E+00      1.0174E+00      1.1050E+00      3.7319E-03      7.9410E+01      9.6965E+01      1.0000E+00
      3.1400E-03      1.2609E+00      1.2974E+00      1.4350E+00      1.7727E-03      7.4690E+01      1.2957E+02      1.0000E+00
      2.2814E-03      1.3503E+00      1.2937E+00      1.6629E+00      1.3153E-03      6.8120E+01      1.2830E+02      1.0000E+00
      3.6795E-03      1.1537E+00      1.0327E+00      1.3132E+00      3.1321E-03      7.7220E+01      1.0112E+02      1.0000E+00
      4.1091E-03      1.0902E+00      1.0235E+00      1.1471E+00      3.7033E-03      7.7984E+01      9.8215E+01      1.0000E+00
      3.6992E-03      1.0130E+00      1.0007E+00      1.0230E+00      3.6511E-03      8.7897E+01      9.1514E+01      1.0000E+00
      3.7213E-03      1.0101E+00      1.0007E+00      1.0200E+00      3.6861E-03      8.7892E+01      9.1595E+01      1.0000E+00
      3.6625E-03      1.0088E+00      1.0004E+00      1.0133E+00      3.6333E-03      8.8416E+01      9.1355E+01      1.0000E+00
      3.6292E-03      1.0022E+00      1.0000E+00      1.0044E+00      3.6255E-03      8.9546E+01      9.0508E+01      1.0000E+00
      3.6264E-03      1.0026E+00      1.0000E+00      1.0051E+00      3.6164E-03      8.9472E+01      9.0372E+01      1.0000E+00
      3.6118E-03      1.0018E+00      1.0000E+00      1.0043E+00      3.6004E-03      8.9553E+01      9.0332E+01      1.0000E+00
      3.6027E-03      1.0017E+00      1.0000E+00      1.0030E+00      3.6001E-03      8.9950E+01      9.0036E+01      1.0000E+00
      3.6136E-03      1.0024E+00      1.0000E+00      1.0049E+00      3.6011E-03      8.9518E+01      9.0364E+01      1.0000E+00
      3.6292E-03      1.0032E+00      1.0000E+00      1.0064E+00      3.6183E-03      8.9480E+01      9.0354E+01      1.0000E+00
      3.6220E-03      1.0042E+00      1.0000E+00      1.0068E+00      3.6100E-03      8.9700E+01      9.0401E+01      1.0000E+00
      3.5944E-03      1.0031E+00      1.0000E+00      1.0078E+00      3.5772E-03      8.9551E+01      9.0341E+01      1.0000E+00
      3.5988E-03      1.0030E+00      1.0001E+00      1.0082E+00      3.5901E-03      8.9266E+01      9.0731E+01      1.0000E+00
      3.6129E-03      1.0061E+00      1.0001E+00      1.0115E+00      3.5996E-03      8.9415E+01      9.0754E+01      1.0000E+00
      3.5102E-03      1.0188E+00      1.0009E+00      1.0436E+00      3.4129E-03      8.8690E+01      9.1856E+01      1.0000E+00
      3.6670E-03      1.0314E+00      1.0063E+00      1.0785E+00      3.4910E-03      8.3667E+01      9.5060E+01      1.0000E+00
      2.8677E-03      1.2828E+00      1.3218E+00      1.4354E+00      1.6361E-03      7.1655E+01      1.3084E+02      1.0000E+00
      2.5443E-03      1.3562E+00      1.2484E+00      1.6958E+00      1.5102E-03      6.9036E+01      1.2536E+02      1.0000E+00
      3.8103E-03      1.1273E+00      1.0218E+00      1.2568E+00      3.3102E-03      7.9325E+01      9.8560E+01      1.0000E+00
      4.0003E-03      1.1015E+00      1.0263E+00      1.1829E+00      3.5746E-03      7.7415E+01      9.9698E+01      1.0000E+00
      3.5346E-03      1.0177E+00      1.0006E+00      1.0327E+00      3.4536E-03      8.8103E+01      9.0749E+01      1.0000E+00
      3.6482E-03      1.0103E+00      1.0002E+00      1.0205E+00      3.5976E-03      8.9407E+01      9.0997E+01      1.0000E+00
      3.6616E-03      1.0085E+00      1.0005E+00      1.0180E+00      3.6105E-03      8.8281E+01      9.1133E+01      1.0000E+00
      3.5712E-03      1.0076E+00      1.0006E+00      1.0251E+00      3.5345E-03      8.8650E+01      9.1341E+01      1.0000E+00
      3.5259E-03      1.0126E+00      1.0003E+00      1.0237E+00      3.5179E-03      8.9878E+01      9.0162E+01      1.0000E+00
      3.5782E-03      1.0067E+00      1.0006E+00      1.0245E+00      3.5370E-03      8.8486E+01      9.1502E+01      1.0000E+00
      3.6810E-03      1.0124E+00      1.0006E+00      1.0214E+00      3.6218E-03      8.8067E+01      9.1294E+01      1.0000E+00
      3.6811E-03      1.0123E+00      1.0002E+00      1.0214E+00      3.6192E-03      8.9070E+01      9.0998E+01      1.0000E+00
      3.5254E-03      1.0140E+00      1.0011E+00      1.0433E+00      3.4430E-03      8.8489E+01      9.1762E+01      1.0000E+00
      3.3709E-03      1.0366E+00      1.0021E+00      1.0664E+00      3.2716E-03      8.8534E+01      9.1942E+01      1.0000E+00
      3.7287E-03      1.0579E+00      1.0128E+00      1.1423E+00      3.4114E-03      8.1482E+01      9.6163E+01      1.0000E+00
      3.4238E-03      1.1090E+00      1.0465E+00      1.2921E+00      2.9438E-03      7.6541E+01      1.0171E+02      1.0000E+00
      2.1664E-03      1.3818E+00      1.2993E+00      1.6340E+00      1.2767E-03      6.5843E+01      1.2906E+02      1.0000E+00
      2.3795E-03      1.3845E+00      1.2289E+00      1.6802E+00      1.4679E-03      6.7448E+01      1.2449E+02      1.0000E+00
      3.1137E-03      1.0581E+00      1.0099E+00      1.1508E+00      2.8507E-03      8.6089E+01      9.5600E+01      1.0000E+00
      3.9245E-03      1.0757E+00      1.0158E+00      1.1704E+00      3.4750E-03      7.9935E+01      9.5563E+01      1.0000E+00
      3.7881E-03      1.0967E+00      1.0258E+00      1.2184E+00      3.3558E-03      7.8368E+01      9.9601E+01      1.0000E+00
      3.2387E-03      1.0589E+00      1.0056E+00      1.1104E+00      3.1581E-03      8.8984E+01      9.1925E+01      1.0000E+00
      3.2269E-03      1.0555E+00      1.0050E+00      1.1047E+00      3.2009E-03      8.9513E+01      9.0578E+01      1.0000E+00
      3.2516E-03      1.0569E+00      1.0055E+00      1.1087E+00      3.1640E-03      8.8853E+01      9.2284E+01      1.0000E+00
      3.8372E-03      1.1090E+00      1.0282E+00      1.2320E+00      3.3790E-03      7.7550E+01      1.0045E+02      1.0000E+00
      4.0464E-03      1.0772E+00      1.0154E+00      1.1560E+00      3.5986E-03      8.0093E+01      9.5195E+01      1.0000E+00
      3.3550E-03      1.0317E+00      1.0072E+00      1.1080E+00      3.1820E-03      8.6363E+01      9.4258E+01      1.0000E+00
      2.8645E-03      1.0870E+00      1.0191E+00      1.2149E+00      2.6064E-03      8.6442E+01      9.7211E+01      1.0000E+00
      2.1884E-03      1.4094E+00      1.2689E+00      1.6557E+00      1.3696E-03      6.3743E+01      1.2710E+02      1.0000E+00
      2.0888E-03      1.4574E+00      1.2068E+00      1.6508E+00      1.3842E-03      6.3920E+01      1.2364E+02      1.0000E+00
      2.5723E-03      1.1574E+00      1.0393E+00      1.3221E+00      2.4586E-03      8.7711E+01      9.2879E+01      1.0000E+00
      2.7236E-03      1.1397E+00      1.0307E+00      1.2801E+00      2.7133E-03      8.9786E+01      9.0393E+01      1.0000E+00
      2.5930E-03      1.1527E+00      1.0364E+00      1.3084E+00      2.4889E-03      8.7437E+01      9.2212E+01      1.0000E+00
      2.1156E-03      1.4512E+00      1.1978E+00      1.6548E+00      1.4034E-03      6.4758E+01      1.2279E+02      1.0000E+00
      2.4341E-03      1.3601E+00      1.3744E+00      1.8803E+00      1.2948E-03      6.7682E+01      1.2946E+02      1.0000E+00
      1.9906E-03      1.3226E+00      1.1380E+00      1.6810E+00      1.3967E-03      6.8620E+01      1.0391E+02      1.0000E+00
      2.9981E-03      1.1571E+00      1.0857E+00      1.2912E+00      2.7135E-03      6.9637E+01      1.0795E+02      1.0000E+00
      3.4947E-03      1.0871E+00      1.0515E+00      1.1151E+00      3.3437E-03      7.2104E+01      1.0678E+02      1.0000E+00
      3.7410E-03      1.0570E+00      1.0393E+00      1.0466E+00      3.6473E-03      7.4219E+01      1.0451E+02      1.0000E+00
      3.8149E-03      1.0458E+00      1.0337E+00      1.0328E+00      3.7288E-03      7.5929E+01      1.0465E+02      1.0000E+00
      3.7344E-03      1.0486E+00      1.0356E+00      1.0480E+00      3.5802E-03      7.7193E+01      1.0505E+02      1.0000E+00
      3.5024E-03      1.0671E+00      1.0425E+00      1.1072E+00      3.2867E-03      7.6705E+01      1.0587E+02      1.0000E+00
      3.0982E-03      1.1067E+00      1.0648E+00      1.2087E+00      2.8146E-03      7.5460E+01      1.0794E+02      1.0000E+00
      2.4174E-03      1.1524E+00      1.1220E+00      1.3424E+00      2.0863E-03      7.1916E+01      1.1207E+02      1.0000E+00
      1.3707E-03      1.2425E+00      1.3239E+00      1.3309E+00      9.6702E-04      6.4505E+01      1.3006E+02      1.0000E+00
      1.9045E-03      1.4172E+00      1.1251E+00      1.8357E+00      1.3317E-03      6.9224E+01      1.1142E+02      1.0000E+00
      2.8817E-03      1.2368E+00      1.1342E+00      1.3787E+00      2.3468E-03      6.2083E+01      1.0807E+02      1.0000E+00
      1.6120E-03      1.2076E+00      1.2587E+00      1.3015E+00      1.1314E-03      6.6765E+01      1.2702E+02      1.0000E+00
      2.0818E-03      1.3777E+00      1.0994E+00      1.7162E+00      1.5245E-03      7.3090E+01      1.0734E+02      1.0000E+00
      2.8241E-03      1.2272E+00      1.1279E+00      1.4184E+00      2.1914E-03      6.2504E+01      1.0644E+02      1.0000E+00
      1.4845E-03      1.2116E+00      1.2985E+00      1.3985E+00      9.5881E-04      6.8509E+01      1.2861E+02      1.0000E+00
      1.7669E-03      1.2724E+00      1.0799E+00      1.6388E+00      1.3296E-03      7.4738E+01      1.0460E+02      1.0000E+00
      1.8399E-03      1.2999E+00      1.2955E+00      1.4407E+00      1.4090E-03      5.7321E+01      1.2677E+02      1.0000E+00
      2.0193E-03      1.2761E+00      1.0585E+00      1.5471E+00      1.5599E-03      7.6903E+01      1.0432E+02      1.0000E+00
      1.9968E-03      1.3359E+00      1.2841E+00      1.4831E+00      1.5083E-03      5.7317E+01      1.2649E+02      1.0000E+00
      2.0838E-03      1.2567E+00      1.0531E+00      1.4864E+00      1.6491E-03      7.6359E+01      1.0218E+02      1.0000E+00
      1.9649E-03      1.3460E+00      1.2958E+00      1.5370E+00      1.4333E-03      5.7816E+01      1.2679E+02      1.0000E+00
      1.9690E-03      1.2136E+00      1.0418E+00      1.4463E+00      1.5883E-03      7.7113E+01      1.0160E+02      1.0000E+00
      1.8039E-03      1.3255E+00      1.3806E+00      1.5771E+00      1.2084E-03      5.8373E+01      1.3029E+02      1.0000E+00
      1.7586E-03      1.2714E+00      1.1089E+00      1.5425E+00      1.2085E-03      6.4647E+01      1.0185E+02      1.0000E+00
      2.9992E-03      1.1718E+00      1.0948E+00      1.4023E+00      2.1776E-03      8.1462E+01      1.1266E+02      1.0000E+00
      2.1648E-03      1.4420E+00      1.3653E+00      1.6639E+00      1.4410E-03      5.5874E+01      1.3062E+02      1.0000E+00
      1.9939E-03      1.2359E+00      1.0770E+00      1.4366E+00      1.4051E-03      6.8477E+01      1.0289E+02      1.0000E+00
      3.0463E-03      1.1414E+00      1.0779E+00      1.4046E+00      2.2849E-03      8.0789E+01      1.0879E+02      1.0000E+00
      2.0543E-03      1.4464E+00      1.3452E+00      1.7743E+00      1.3347E-03      5.7364E+01      1.2852E+02      1.0000E+00
      1.9298E-03      1.2881E+00      1.1067E+00      1.5796E+00      1.3126E-03      6.7151E+01      1.0470E+02      1.0000E+00
      2.8453E-03      1.1090E+00      1.0694E+00      1.1649E+00      2.6278E-03      7.0376E+01      1.0965E+02      1.0000E+00
      2.9955E-03      1.1814E+00      1.0999E+00      1.5231E+00      2.3279E-03      7.5004E+01      1.0682E+02      1.0000E+00
      1.6823E-03      1.4781E+00      1.3928E+00      2.0369E+00      1.0222E-03      5.7667E+01      1.2711E+02      1.0000E+00
      1.4602E-03      1.5061E+00      1.2381E+00      1.9530E+00      9.6391E-04      6.3198E+01      1.0699E+02      1.0000E+00
      1.4812E-03      1.2587E+00      1.1399E+00      1.5833E+00      1.0826E-03      7.0097E+01      1.1436E+02      1.0000E+00
      1.8886E-03      1.2518E+00      1.0962E+00      1.3411E+00      1.6189E-03      6.8658E+01      1.1016E+02      1.0000E+00
      2.6352E-03      1.6672E+00      1.3342E+00      2.1698E+00      2.0637E-03      6.6365E+01      1.1041E+02      1.0000E+00
      1.4607E-03      1.3985E+00      1.2965E+00      1.5635E+00      1.0483E-03      6.3505E+01      1.2765E+02      1.0000E+00
      1.5615E-03      1.6079E+00      1.2688E+00      1.9774E+00      9.0346E-04      5.8676E+01      1.1417E+02      1.0000E+00
      3.5201E-03      1.1346E+00      1.0239E+00      1.2647E+00      3.0681E-03      7.9108E+01      9.9498E+01      1.0000E+00
      3.2707E-03      1.0625E+00      1.0193E+00      1.1763E+00      3.0522E-03      8.2750E+01      9.6280E+01      1.0000E+00
      2.6190E-03      1.1566E+00      1.0691E+00      1.4266E+00      2.2569E-03      8.0302E+01      9.5719E+01      1.0000E+00
      1.5285E-03      1.3356E+00      1.2091E+00      1.6684E+00      9.9129E-04      7.5146E+01      1.2188E+02      1.0000E+00
      1.6590E-03      1.3836E+00      1.1520E+00      1.7988E+00      1.1191E-03      6.3687E+01      1.1102E+02      1.0000E+00
      2.7206E-03      1.2057E+00      1.0679E+00      1.4394E+00      2.1530E-03      7.4546E+01      9.8659E+01      1.0000E+00
      1.5468E-03      1.2774E+00      1.1673E+00      1.6293E+00      1.0073E-03      7.8489E+01      1.1846E+02      1.0000E+00
      1.6304E-03      1.2997E+00      1.1535E+00      1.7002E+00      1.2064E-03      6.7419E+01      1.1247E+02      1.0000E+00
      1.9407E-03      1.1933E+00      1.1420E+00      1.3963E+00      1.5500E-03      6.7645E+01      1.1570E+02      1.0000E+00
      2.0170E-03      1.3392E+00      1.1239E+00      1.5969E+00      1.5490E-03      6.6257E+01      1.1347E+02      1.0000E+00
